nome_do_titulo,worth_it,nome_do_fundo,data_da_analise,numeroTotalDeCotistas,n_cotistas_pessoa_fisica,n_cotistas_pessoa_juridica_nao_financeira,n_cotistas_banco_comercial,n_cotistas_corretora_ou_distribuidora,n_cotistas_outras_pessoas_juridicas_financeiras,n_cotistas_investidores_nao_residentes,n_cotistas_entidade_aberta_de_previdencia,n_cotistas_entidade_fechada_de_previdencia,n_cotistas_regime_proprio_de_previdencia,n_cotistas_sociedade_seguradora,n_cotistas_sociedade_de_capitalizacao,n_cotistas_fiis,n_cotistas_outros_fundos_de_investimento,n_cotistas_distribuidores_de_fundo,n_cotistas_nao_relacionados,ativos,patrimonio_liquido,n_de_cotas_emitidas,valor_patrimonial_das_cotas,despesas_com_taxas_de_adm_em_relacao_ao_patrimonio,despesas_com_agente_custodiante_em_relacao_ao_patrimonio,rentabilidade_efetiva_mensal,rentabilidade_patrimonial,dividend_yield,amortizacoes_de_cotas_no_mes_ref,total_mantido_para_necessidade_de_liquidez,total_mantido_para_necessidade_de_liquidez_disponibilidade,total_mantido_para_necessidade_de_liquidez_titulos_publicos,total_mantido_para_necessidade_de_liquidez_titulos_privados,total_mantido_para_necessidade_de_liquidez_fundos_de_renda_fixa,total_investido,total_investido_direitos_reais_sobre_bens,total_investido_direitos_reais_sobre_bens_terrenos,total_investido_direitos_reais_sobre_bens_imoveis_para_renda_acabados,total_investido_direitos_reais_sobre_bens_imoveis_para_renda_em_construcao,total_investido_direitos_reais_sobre_bens_imoveis_para_venda_acabados,total_investido_direitos_reais_sobre_bens_imoveis_para_venda_em_construcao,total_investido_direitos_reais_sobre_bens_outros_direitos_reais,total_investido_acoes,total_investido_debentures,total_investido_subscricao,total_investido_depositos_de_valores_mobiliarios,total_investido_cedulas_debentures,total_investido_fia,total_investido_fip,total_investido_fii,total_investido_fidc,total_investido_outras_cotas_de_fundos,total_investido_notas_promissorias,total_investido_acoes_de_sociedades,total_investido_cotas_de_sociedades,total_investido_cepac,total_investido_cri_ou_cra,total_investido_letras_hipotecarias,total_investido_lci_ou_lca,total_investido_lig,total_investido_outros_valores_mobiliarios,valores_a_receber,valores_a_receber_por_alugueis,valores_a_receber_por_venda_de_imoveis,valores_a_receber_por_outros,passivo_rendimentos_a_distribuir,passivo_taxa_de_adm,passivo_taxa_de_performance,passivo_obrigacoes_por_aquisicao_de_imoveis,passivo_adiantamento_por_venda_de_imoveis,passivo_adiantamento_de_valores_de_alugueis,passivo_obrigacoes_por_securitizacao_de_recebiveis,passivo_instrumentos_financeiros_derivativos,passivo_provisoes_para_contingencias,passivo_outros_valores_a_pagar,passivo_total
RBRR11,1,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE,11/2023,137838,137420,347,0,1,0,9,2,1,0,0,0,20,34,0,4,1504072628.4,1434344394.05,15057201.0,95.259696,0,0.0,2.4676,1.8316,0.636,0.0,141489324.51,0.0,141489324.51,0.0,0.0,1362572899.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64516611.85,0.0,0.0,0.0,0.0,0.0,0.0,1298056287.37,0.0,0.0,0.0,0.0,10404.67,0.0,0.0,10404.67,0.0,1054345.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68673888.6,69728234.35
RBRR11,1,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE,10/2023,139447,139027,355,0,1,0,10,0,0,0,1,0,18,35,0,0,1477000729.93,1408544788.59,15057201.0,93.546257,0,0.0,0.8921,0.1574,0.7347,0.0,63347096.52,0.0,63347096.52,0.0,0.0,1413637929.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58535927.42,0.0,0.0,0.0,0.0,0.0,0.0,1355102001.74,0.0,0.0,0.0,0.0,15704.25,0.0,0.0,15704.25,0.0,1081022.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67374918.83,68455941.34
RBRR11,1,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE,09/2023,140623,140213,352,0,2,0,9,0,0,0,1,0,17,29,0,0,1355602483.96,1255184436.59,13438908.0,93.399288,0,0.0,-0.3566,-1.0704,0.7138,0.0,26021434.68,190.28,26021244.4,0.0,0.0,1329559838.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54189066.82,0.0,0.0,0.0,0.0,0.0,0.0,1275370771.47,0.0,0.0,0.0,0.0,21210.99,0.0,0.0,21210.99,11745259.64,1014015.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87658771.95,100418047.37
RBRR11,1,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE,08/2023,139457,139059,343,0,1,0,9,0,0,0,1,0,16,28,0,0,1382508015.27,1268765238.43,13438908.0,94.409846,0,0.0,0.4142,-0.1036,0.5178,0.0,59524406.17,200.0,18894989.15,0.0,40629217.02,1316163409.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65383939.08,0.0,0.0,0.0,0.0,0.0,0.0,1250779469.99,0.0,0.0,0.0,0.0,6820200.03,0.0,0.0,6820200.03,11423844.07,1023402.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101295530.76,113742776.84
RBRR11,1,FUNDO DE INVESTIMENTO IMOBILIARIO - FII RBR RENDIMENTO HIGH GRADE,07/2023,138639,138222,361,0,1,0,9,0,0,0,1,0,16,29,0,0,1401106053.87,1270081176.6,13438908.0,94.507766,0,0.0,-1.1051,-1.9306,0.8255,0.0,40687601.3,200.0,0.0,0.0,40687401.3,1360388181.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80758411.04,0.0,0.0,0.0,0.0,0.0,0.0,1279629770.8,0.0,0.0,0.0,0.0,30270.73,0.0,0.0,30270.73,14254552.05,1023060.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115747264.89,131024877.27
RBRY11,1,Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado,01/2024,54442,54148,230,0,1,0,6,1,1,0,0,0,22,29,0,4,1000778539.43,995867564.78,10044607.0,99.144503,0,0.0,2.3999,1.3268,1.0731,0.0,70549923.93,198.84,70527034.42,0.0,22690.67,930224505.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125899658.93,0.0,0.0,0.0,0.0,0.0,0.0,748463640.34,0.0,55861205.84,0.0,0.0,4110.39,0.0,0.0,4110.39,0.0,1077657.85,3782193.63,0.0,0.0,0.0,0.0,0.0,0.0,51123.17,4910974.65
RBRY11,1,Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado,12/2023,48942,48687,186,0,2,0,5,1,1,0,0,0,24,33,0,3,1002957511.36,982827346.9,10044607.0,97.846272,0,0.0,0.3272,-0.5548,0.882,0.0,173879626.37,198.84,173879427.53,0.0,0.0,829070063.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108641830.41,0.0,0.0,0.0,0.0,0.0,0.0,665052417.48,0.0,55375815.99,0.0,0.0,7821.11,0.0,0.0,7821.11,10044607.0,1076678.62,3782193.63,0.0,0.0,0.0,0.0,0.0,0.0,5226685.21,20130164.46
RBRY11,1,Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado,11/2023,49753,49484,190,0,2,0,4,1,1,0,0,0,30,39,0,2,992601741.97,988310254.79,10044607.0,98.392128,0,0.0,0.2918,-0.6105,0.9023,0.0,314702354.28,2000509.95,312701844.33,0.0,0.0,677890868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54806065.08,0.0,0.0,0.0,0.0,0.0,0.0,623084802.92,0.0,0.0,0.0,0.0,8519.69,0.0,0.0,8519.69,0.0,1041741.43,3226804.4,0.0,0.0,0.0,0.0,0.0,0.0,22941.35,4291487.18
RBRY11,1,Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado,10/2023,39808,39638,123,0,1,2,5,0,0,0,1,0,18,20,0,0,567955796.19,549114315.61,5546804.0,98.996524,0,0.0,2.1599,1.1336,1.0263,0.0,20091935.63,198.84,20091736.79,0.0,0.0,547852880.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55253246.0,0.0,0.0,0.0,0.0,0.0,0.0,492599634.63,0.0,0.0,0.0,0.0,10979.93,0.0,0.0,10979.93,0.0,604697.8,2341839.31,0.0,0.0,0.0,0.0,0.0,0.0,15894943.47,18841480.58
RBRY11,1,Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado,09/2023,37109,36954,106,0,1,1,6,0,0,0,1,0,19,21,0,0,552891199.51,542959469.85,5546804.0,97.886904,0,0.0,0.5836,-0.6712,1.2548,0.0,10774931.09,198.84,10774732.25,0.0,0.0,530268494.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57629412.54,0.0,0.0,0.0,0.0,0.0,0.0,472639082.15,0.0,0.0,0.0,0.0,11847773.73,0.0,0.0,11847773.73,7255365.44,606184.99,2050994.14,0.0,0.0,0.0,0.0,0.0,0.0,19185.09,9931729.66
RBRY11,1,Fundo de Investimento Imobiliário RBR Crédito Imobiliário Estruturado,08/2023,36061,35911,105,0,1,1,5,0,0,0,1,0,19,18,0,0,555819179.55,546628296.78,5546804.0,98.548335,0,0.0,0.5833,-0.2988,0.8821,0.0,20765606.29,198.84,20765407.45,0.0,0.0,535034626.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69423145.9,0.0,0.0,0.0,0.0,0.0,0.0,465611480.94,0.0,0.0,0.0,0.0,18946.42,0.0,0.0,18946.42,7052481.33,608928.54,1483858.2,0.0,0.0,0.0,0.0,0.0,0.0,45614.7,9190882.77
VINO11,1,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,12/2023,147056,146916,107,0,2,0,8,0,1,0,0,0,6,14,0,2,1408698265.08,897853061.93,82826295.0,10.840193,0,0,0.4878,-0.047,0.5348,0,18464222.49,7748577.6,0,0,10715644.89,1363803058.56,1353500000.0,0,1353500000.0,0,0,0,0,0,0,0,0,0,0,0,10303058.56,0,0,0,0,0,0,0,0,0,0,0,26430984.03,4598244.0,0,21832740.03,4803925.11,585974.55,0,46595557.11,0,680994.96,458076893.0,0,0,101858.42,510845203.15
VINO11,1,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,11/2023,144500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412632513.85,898275735.76,82826295.0,10.845297,0,0,0.6189,0.0837,0.5352,0,23632461.88,9960153.13,0,0,13672308.75,1360515843.27,1350074857.04,0,1350074857.04,0,0,0,0,0,0,0,0,0,0,0,10440986.23,0,0,0,0,0,0,0,0,0,0,0,28484208.7,8212700.0,0,20271508.7,4803925.11,590638.45,0,48405169.12,0,521704.6,459138631.43,0,0,896709.38,514356778.09
VINO11,1,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,10/2023,143177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415272812.69,897523740.19,82826295.0,10.836217,0,0,0.9435,0.3877,0.5558,0,23845378.4,12185468.51,0,0,11659909.89,1362762542.2,1350070694.54,0,1350070694.54,0,0,0,0,0,0,0,0,0,0,0,12691847.66,0,0,0,0,0,0,0,0,0,0,0,28664892.09,8212700.0,0,20452192.09,4969577.7,665509.72,0,50193611.63,0,658275.37,460389447.18,0,0,872650.9,517749072.5
VINO11,1,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,09/2023,139363,139206,123,0,2,0,7,0,1,0,0,0,7,15,0,2,1414677904.73,894056653.95,82826295.0,10.794358,0,0,-0.0254,-0.578,0.5526,0,26337011.31,10343694.43,0,0,15993316.88,1363250246.55,1349933787.07,0,1349933787.07,0,0,0,0,0,0,0,0,0,0,0,13316459.48,0,0,0,0,0,0,0,0,0,0,0,25090646.87,4692257.0,0,20398389.87,4969577.7,680843.52,0,51956486.62,0,794846.14,461358686.8,0,0,860810.0,520621250.78
VINO11,1,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,08/2023,132954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423198255.46,899254538.15,82826295.0,10.857114,0,0,-0.0425,-0.1529,0.1104,0,31735105.26,11674971.32,0,0,20060133.94,1363180668.59,1349672516.96,0,1349672516.96,0,0,0,0,0,0,0,0,0,0,0,13508151.63,0,0,0,0,0,0,0,0,0,0,0,28282481.61,8217700.0,0,20064781.61,4969577.7,814001.31,0,53709531.28,0,931416.91,462662370.18,0,0,856819.93,523943717.31
VINO11,1,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,07/2023,123487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427031186.54,900631675.97,16565259.0,54.368705,0,0,0.622,0.0515,0.5705,0,33759809.07,10122926.42,0,0,23636882.65,1363879121.27,1349636915.59,0,1349636915.59,0,0,0,0,0,0,0,0,0,0,0,14242205.68,0,0,0,0,0,0,0,0,0,0,0,29392256.2,8217412.0,0,21174844.2,5135230.29,748628.54,0,54552900.89,0,1067987.68,464055924.64,0,0,838838.53,526399510.57
TVRI11,1,TIVIO RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,01/2024,70554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618809157.86,1598317783.57,15919690.0,100.398801,0,0.0036,2.2246,1.2465,0.9781,0.0,61968600.55,0.0,0.0,0.0,61968600.55,1495859672.69,1488139211.07,0.0,1488139211.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7720461.62,0.0,0.0,0.0,0.0,60980884.62,15904014.88,45076869.74,0.0,16426790.28,390550.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674033.79,20491374.29
TVRI11,1,TIVIO RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,12/2023,71716,71347,0,0,1,321,6,0,0,0,0,0,13,18,0,10,1598249251.82,1578791878.45,15919690.0,99.172275,0,0.0037,1.0506,0.1319,0.9187,0.0,54251141.33,0.0,0.0,0.0,54251141.33,1528094095.61,1520372208.39,0.0,0.0,0.0,1520372208.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7721887.22,0.0,0.0,0.0,0.0,15904014.88,15904014.88,0.0,0.0,15460774.23,349913.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646685.15,19457373.37
TVRI11,1,TIVIO RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,11/2023,72157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596240710.23,1576857849.29,15919690.0,99.050789,0,0.0037,0.9112,-0.0073,0.9186,0.0,54143123.25,0.0,0.0,0.0,54143123.25,1526791519.04,1519652862.96,0.0,1519652862.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7138656.08,0.0,0.0,0.0,0.0,15306067.94,15306067.94,0.0,0.0,15449939.58,321387.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3611534.28,19382860.94
TVRI11,1,TIVIO RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,10/2023,73101,72730,337,0,1,0,5,1,6,0,0,0,13,8,0,0,1596515306.88,1577119706.13,15919690.0,99.067237,0,0.0038,0.9595,0.0406,0.9189,0,55207411.77,0.0,0.0,0.0,55207411.77,1526067515.97,1518874812.84,0.0,1518874812.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7192703.13,0.0,0.0,0.0,0.0,15240379.14,15240379.14,0.0,0.0,15439202.5,335024.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621374.18,19395600.75
TVRI11,1,TIVIO RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,09/2023,74877,74511,334,0,1,0,0,0,10,0,0,0,6,15,0,0,1599437501.14,1576342335.04,15919690.0,99.018406,0,0.0005,0.0567,-0.8445,0.9012,0.0,55524637.83,2357.19,0.0,0.0,55522280.64,1528567571.92,1517094036.86,0.0,1517094036.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11473535.06,0.0,0.0,0.0,0.0,15345291.39,15308802.68,0.0,36488.71,15268924.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217072.65,3609168.83,23095166.1
TVRI11,1,TIVIO RENDA IMOBILIARIA FUNDO DE INVESTIMENTO IMOBILIARIO,02/2024,69530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618224858.5,1613190000.65,15919690.0,101.333003,0,0.0036,1.9061,0.94,0.9661,0.0,61661291.63,2000.0,0.0,0.0,61659291.63,1495325746.39,1488808496.39,0.0,1488808496.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6517250.0,0.0,0.0,0.0,0.0,61237820.48,15904014.88,45333274.32,531.28,996698.82,340553.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697605.27,5034857.85
RBRF11,1,RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,01/2024,113306,112872,390,0,2,0,6,0,4,0,0,0,9,22,0,1,1235621339.46,1226590259.4,136807700.0,8.965798,0,0.0,-89.6851,-89.7659,0.0808,0.0,106205519.05,0.0,106205519.05,0.0,0.0,1122744185.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017389201.56,0.0,0.0,0.0,0.0,0.0,0.0,105354984.32,0.0,0.0,0.0,0.0,6671634.53,0.0,0.0,6671634.53,0.0,870359.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8160720.49,9031080.06
RBRF11,1,RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,12/2023,108583,108159,376,0,2,0,7,0,4,0,0,0,11,23,0,1,1208897670.91,1198529321.8,13680770.0,87.606861,0,0.0,1.4825,0.859,0.6235,0.0,32391576.96,0.0,32391576.96,0.0,0.0,1172535498.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024162088.07,0.0,0.0,0.0,0.0,0.0,0.0,148373410.91,0.0,0.0,0.0,0.0,3970594.97,0.0,0.0,3970594.97,7524423.5,820734.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023191.6,10368349.11
RBRF11,1,RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,11/2023,107170,106749,378,0,2,0,7,0,4,0,0,0,11,18,0,1,1191161232.31,1188321656.64,13680770.0,86.860729,0,0.0,1.3356,0.7263,0.6093,0.0,7066621.19,0.0,7066621.19,0.0,0.0,1184023265.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030803455.6,0.0,0.0,0.0,0.0,0.0,0.0,153219809.86,0.0,0.0,0.0,0.0,71345.66,0.0,0.0,71345.66,0.0,823053.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016522.6,2839575.67
RBRF11,1,RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,10/2023,107103,106665,370,0,1,1,6,1,4,0,0,0,16,39,0,0,1182644306.78,1179794788.08,13680770.0,86.237455,0,0.0,-1.4304,-2.0157,0.5853,0.0,9380145.69,0.0,9380145.69,0.0,0.0,1173187017.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021438979.84,0.0,0.0,0.0,0.0,0.0,0.0,151748038.0,0.0,0.0,0.0,0.0,77143.25,0.0,0.0,77143.25,0.0,837141.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012377.22,2849518.7
RBRF11,1,RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,09/2023,108936,108504,369,0,1,2,7,1,4,0,0,0,14,34,0,0,1215377111.86,1204015473.17,13680770.0,88.007873,0,0.0,1.3002,0.5964,0.7038,0.0,45221422.65,197.0,43019293.28,0.0,2201932.37,1169643646.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024990681.67,0.0,0.0,0.0,0.0,0.0,0.0,144652965.3,0.0,0.0,0.0,0.0,512042.24,0.0,0.0,512042.24,8461130.88,891077.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009430.55,11361638.69
RBRF11,1,RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,08/2023,107618,107175,380,0,1,2,5,1,4,0,0,0,15,35,0,0,1217207910.39,1196877676.76,13680770.0,87.486134,0,0.0,-0.6996,-1.1819,0.4823,0.0,70031248.07,200.0,15459536.58,0.0,54571511.49,1139334631.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989501774.8,0.0,0.0,0.0,0.0,0.0,0.0,149832856.59,0.0,0.0,0.0,0.0,7842030.93,0.0,0.0,7842030.93,7561759.5,914925.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11853549.09,20330233.63
VIUR11,0,VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,01/2024,53511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363585812.64,240878121.13,26946220.0,8.939217,0,0,0.5976,-0.2062,0.8038,0,8829078.82,130967.5,0,0,8698111.32,352318753.5,350100000.0,0,350100000.0,0,0,0,0,0,0,0,0,0,0,0,2218753.5,0,0,0,0,0,0,0,0,0,0,0,2437980.32,2142948.0,0,295032.32,1940127.84,176256.62,0,7000000.0,0,0,107171787.93,0,0,6419519.12,122707691.51
VIUR11,0,VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,12/2023,49606,49548,23,1,0,0,2,0,0,0,0,0,13,19,0,0,364395851.83,241376040.4,26946220.0,8.957696,0,0,-0.0926,-0.8892,0.7966,0,9476230.73,114265.0,0,0,9361965.73,352500072.12,350100000.0,0,350100000.0,0,0,0,0,0,0,0,0,0,0,0,2400072.12,0,0,0,0,0,0,0,0,0,0,0,2419548.98,2113025.0,0,306523.98,1940127.84,159800.18,0,7000000.0,0,0,107502813.16,0,0,6417070.25,123019811.43
VIUR11,0,VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,11/2023,46845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360583763.64,243541710.53,26946220.0,9.038066,0,0,0.6604,-0.1352,0.7956,0,10674772.53,95239.79,0,0,10579532.74,347492186.09,344946594.41,0,344946594.41,0,0,0,0,0,0,0,0,0,0,0,2545591.68,0,0,0,0,0,0,0,0,0,0,0,2416805.02,2117156.0,0,299649.02,1940127.84,162146.74,0,7000000.0,0,0,107852094.14,0,0,87684.39,117042053.11
VIUR11,0,VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,10/2023,45770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361497272.11,243871547.21,26946220.0,9.050306,0,0,0.7243,-0.0707,0.795,0,11487239.56,68548.03,0,0,11418691.53,347575230.16,344948868.16,0,344948868.16,0,0,0,0,0,0,0,0,0,0,0,2626362.0,0,0,0,0,0,0,0,0,0,0,0,2434802.39,2117156.0,0,317646.39,1940127.84,168912.17,0,7000000.0,0,0,108419408.64,0,0,97276.25,117625724.9
VIUR11,0,VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,09/2023,44133,44077,21,1,1,0,2,0,0,0,0,0,11,20,0,0,362065808.72,244044196.76,26946220.0,9.056714,0,0,-0.0309,-0.0309,0,0,12223760.56,54480.62,0,0,12169279.94,347385096.74,344947135.78,0,344947135.78,0,0,0,0,0,0,0,0,0,0,0,2437960.96,0,0,0,0,0,0,0,0,0,0,0,2456951.42,2117156.0,0,339795.42,1940127.84,167591.59,0,7000000.0,0,0,108848170.99,0,0,65721.54,118021611.96
VIUR11,0,VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO,08/2023,42205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362723367.97,244119645.9,26946220.0,9.059514,0,0,0.7611,-0.0334,0.7945,0,12943674.44,27362.18,0,0,12916312.26,347318677.97,344946594.41,0,344946594.41,0,0,0,0,0,0,0,0,0,0,0,2372083.56,0,0,0,0,0,0,0,0,0,0,0,2461015.56,2117156.0,0,343859.56,1940127.84,196552.9,0,7000000.0,0,0,109397239.37,0,0,69801.96,118603722.07